#            r                  2P                  2S                  1S
      0.018915767050      0.002133074854      0.105377854723      0.467593735450
      0.019067700109      0.002166499854      0.106125282918      0.470919463374
      0.019220853506      0.002200440756      0.106877197743      0.474265383151
      0.019375237045      0.002234905337      0.107633612645      0.477631561485
      0.019530860606      0.002269901485      0.108394540858      0.481018064300
      0.019687734148      0.002305437203      0.109159995395      0.484424956717
      0.019845867712      0.002341520609      0.109929989049      0.487852303027
      0.020005271419      0.002378159940      0.110704534379      0.491300166677
      0.020165955469      0.002415363549      0.111483643707      0.494768610236
      0.020327930148      0.002453139914      0.112267329114      0.498257695377
      0.020491205821      0.002491497631      0.113055602430      0.501767482854
      0.020655792938      0.002530445423      0.113848475228      0.505298032473
      0.020821702033      0.002569992136      0.114645958821      0.508849403071
      0.020988943724      0.002610146745      0.115448064252      0.512421652487
      0.021157528715      0.002650918352      0.116254802286      0.516014837540
      0.021327467795      0.002692316193      0.117066183409      0.519629014002
      0.021498771839      0.002734349632      0.117882217813      0.523264236571
      0.021671451813      0.002777028170      0.118702915396      0.526920558844
      0.021845518767      0.002820361444      0.119528285753      0.530598033292
      0.022020983842      0.002864359227      0.120358338163      0.534296711228
      0.022197858267      0.002909031433      0.121193081592      0.538016642786
      0.022376153362      0.002954388116      0.122032524677      0.541757876888
      0.022555880539      0.003000439474      0.122876675721      0.545520461216
      0.022737051301      0.003047195850      0.123725542686      0.549304442185
      0.022919677241      0.003094667734      0.124579133186      0.553109864911
      0.023103770048      0.003142865765      0.125437454476      0.556936773185
      0.023289341505      0.003191800733      0.126300513447      0.560785209439
      0.023476403487      0.003241483580      0.127168316616      0.564655214719
      0.023664967967      0.003291925404      0.128040870120      0.568546828650
      0.023855047013      0.003343137459      0.128918179703      0.572460089411
      0.024046652790      0.003395131157      0.129800250712      0.576395033697
      0.024239797562      0.003447918074      0.130687088089      0.580351696690
      0.024434493688      0.003501509945      0.131578696357      0.584330112027
      0.024630753631      0.003555918672      0.132475079616      0.588330311768
      0.024828589950      0.003611156326      0.133376241532      0.592352326358
      0.025028015308      0.003667235144      0.134282185327      0.596396184599
      0.025229042467      0.003724167536      0.135192913773      0.600461913614
      0.025431684293      0.003781966086      0.136108429180      0.604549538811
      0.025635953756      0.003840643554      0.137028733386      0.608659083851
      0.025841863928      0.003900212877      0.137953827750      0.612790570609
      0.026049427989      0.003960687174      0.138883713141      0.616944019144
      0.026258659222      0.004022079744      0.139818389926      0.621119447657
      0.026469571018      0.004084404074      0.140757857965      0.625316872457
      0.026682176875      0.004147673836      0.141702116597      0.629536307927
      0.026896490402      0.004211902894      0.142651164629      0.633777766481
      0.027112525312      0.004277105302      0.143605000328      0.638041258532
      0.027330295434      0.004343295308      0.144563621413      0.642326792448
      0.027549814704      0.004410487359      0.145527025037      0.646634374520
      0.027771097171      0.004478696099      0.146495207783      0.650964008918
      0.027994156998      0.004547936375      0.147468165650      0.655315697654
      0.028219008461      0.004618223238      0.148445894043      0.659689440542
      0.028445665949      0.004689571947      0.149428387761      0.664085235155
      0.028674143971      0.004761997966      0.150415640985      0.668503076791
      0.028904457147      0.004835516976      0.151407647271      0.672942958425
      0.029136620218      0.004910144870      0.152404399532      0.677404870671
      0.029370648043      0.004985897757      0.153405890031      0.681888801740
      0.029606555599      0.005062791967      0.154412110367      0.686394737397
      0.029844357985      0.005140844053      0.155423051464      0.690922660919
      0.030084070420      0.005220070790      0.156438703558      0.695472553052
      0.030325708246      0.005300489185      0.157459056187      0.700044391965
      0.030569286928      0.005382116472      0.158484098176      0.704638153212
      0.030814822054      0.005464970119      0.159513817622      0.709253809679
      0.031062329340      0.005549067830      0.160548201891      0.713891331549
      0.031311824625      0.005634427549      0.161587237593      0.718550686250
      0.031563323878      0.005721067460      0.162630910579      0.723231838410
      0.031816843194      0.005809005991      0.163679205921      0.727934749815
      0.032072398799      0.005898261819      0.164732107902      0.732659379360
      0.032330007048      0.005988853870      0.165789600004      0.737405683002
      0.032589684429      0.006080801324      0.166851664891      0.742173613712
      0.032851447561      0.006174123616      0.167918284396      0.746963121433
      0.033115313197      0.006268840440      0.168989439510      0.751774153025
      0.033381298224      0.006364971753      0.170065110364      0.756606652220
      0.033649419666      0.006462537776      0.171145276220      0.761460559574
      0.033919694682      0.006561559000      0.172229915450      0.766335812418
      0.034192140570      0.006662056184      0.173319005528      0.771232344806
      0.034466774766      0.006764050364      0.174412523012      0.776150087468
      0.034743614848      0.006867562851      0.175510443529      0.781088967760
      0.035022678533      0.006972615239      0.176612741762      0.786048909610
      0.035303983682      0.007079229403      0.177719391435      0.791029833471
      0.035587548298      0.007187427507      0.178830365297      0.796031656270
      0.035873390528      0.007297232004      0.179945635104      0.801054291353
      0.036161528668      0.007408665639      0.181065171610      0.806097648435
      0.036451981159      0.007521751455      0.182188944546      0.811161633548
      0.036744766588      0.007636512795      0.183316922606      0.816246148991
      0.037039903695      0.007752973303      0.184449073432      0.821351093271
      0.037337411369      0.007871156933      0.185585363597      0.826476361055
      0.037637308649      0.007991087944      0.186725758588      0.831621843117
      0.037939614731      0.008112790911      0.187870222794      0.836787426278
      0.038244348960      0.008236290724      0.189018719483      0.841972993360
      0.038551530841      0.008361612595      0.190171210790      0.847178423128
      0.038861180033      0.008488782056      0.191327657699      0.852403590233
      0.039173316354      0.008617824967      0.192488020029      0.857648365161
      0.039487959780      0.008748767520      0.193652256409      0.862912614178
      0.039805130450      0.008881636237      0.194820324272      0.868196199271
      0.040124848661      0.009016457978      0.195992179828      0.873498978097
      0.040447134876      0.009153259946      0.197167778053      0.878820803923
      0.040772009722      0.009292069686      0.198347072668      0.884161525573
      0.041099493990      0.009432915090      0.199530016121      0.889520987371
      0.041429608640      0.009575824403      0.200716559575      0.894899029085
      0.041762374799      0.009720826222      0.201906652882      0.900295485869
      0.042097813764      0.009867949506      0.203100244569      0.905710188208
      0.042435947004      0.010017223573      0.204297281823      0.911142961861
      0.042776796159      0.010168678108      0.205497710465      0.916593627803
      0.043120383043      0.010322343164      0.206701474938      0.922062002168
      0.043466729647      0.010478249168      0.207908518287      0.927547896193
      0.043815858136      0.010636426924      0.209118782140      0.933051116159
      0.044167790855      0.010796907614      0.210332206686      0.938571463336
      0.044522550328      0.010959722805      0.211548730662      0.944108733922
      0.044880159259      0.011124904453      0.212768291331      0.949662718991
      0.045240640535      0.011292484904      0.213990824462      0.955233204428
      0.045604017228      0.011462496899      0.215216264312      0.960819970879
      0.045970312594      0.011634973578      0.216444543607      0.966422793687
      0.046339550076      0.011809948482      0.217675593522      0.972041442840
      0.046711753304      0.011987455562      0.218909343661      0.977675682909
      0.047086946101      0.012167529176      0.220145722039      0.983325272994
      0.047465152478      0.012350204096      0.221384655059      0.988989966664
      0.047846396641      0.012535515513      0.222626067499      0.994669511900
      0.048230702990      0.012723499038      0.223869882482      1.000363651042
      0.048618096120      0.012914190708      0.225116021465      1.006072120726
      0.049008600825      0.013107626989      0.226364404216      1.011794651829
      0.049402242098      0.013303844779      0.227614948792      1.017530969414
      0.049799045130      0.013502881412      0.228867571520      1.023280792674
      0.050199035319      0.013704774665      0.230122186977      1.029043834872
      0.050602238263      0.013909562756      0.231378707970      1.034819803287
      0.051008679767      0.014117284353      0.232637045517      1.040608399161
      0.051418385844      0.014327978574      0.233897108821      1.046409317638
      0.051831382716      0.014541684994      0.235158805257      1.052222247712
      0.052247696814      0.014758443646      0.236422040344      1.058046872174
      0.052667354782      0.014978295028      0.237686717730      1.063882867552
      0.053090383479      0.015201280102      0.238952739170      1.069729904063
      0.053516809978      0.015427440302      0.240220004504      1.075587645554
      0.053946661572      0.015656817537      0.241488411637      1.081455749454
      0.054379965771      0.015889454193      0.242757856517      1.087333866716
      0.054816750305      0.016125393138      0.244028233117      1.093221641768
      0.055257043131      0.016364677725      0.245299433412      1.099118712462
      0.055700872426      0.016607351797      0.246571347359      1.105024710018
      0.056148266596      0.016853459690      0.247843862876      1.110939258980
      0.056599254274      0.017103046235      0.249116865822      1.116861977161
      0.057053864324      0.017356156765      0.250390239974      1.122792475596
      0.057512125841      0.017612837116      0.251663867009      1.128730358492
      0.057974068153      0.017873133631      0.252937626482      1.134675223182
      0.058439720825      0.018137093165      0.254211395803      1.140626660076
      0.058909113660      0.018404763085      0.255485050222      1.146584252616
      0.059382276698      0.018676191280      0.256758462802      1.152547577229
      0.059859240222      0.018951426158      0.258031504404      1.158516203282
      0.060340034757      0.019230516651      0.259304043660      1.164489693043
      0.060824691076      0.019513512223      0.260575946960      1.170467601631
      0.061313240195      0.019800462866      0.261847078426      1.176449476978
      0.061805713383      0.020091419110      0.263117299894      1.182434859788
      0.062302142158      0.020386432021      0.264386470893      1.188423283498
      0.062802558290      0.020685553210      0.265654448625      1.194414274235
      0.063306993809      0.020988834831      0.266921087945      1.200407350783
      0.063815480996      0.021296329586      0.268186241342      1.206402024544
      0.064328052396      0.021608090730      0.269449758918      1.212397799503
      0.064844740813      0.021924172070      0.270711488366      1.218394172195
      0.065365579316      0.022244627974      0.271971274957      1.224390631670
      0.065890601238      0.022569513367      0.273228961515      1.230386659465
      0.066419840181      0.022898883741      0.274484388398      1.236381729568
      0.066953330016      0.023232795151      0.275737393481      1.242375308397
      0.067491104888      0.023571304224      0.276987812138      1.248366854765
      0.068033199213      0.023914468158      0.278235477220      1.254355819860
      0.068579647686      0.024262344725      0.279480219038      1.260341647218
      0.069130485280      0.024614992276      0.280721865344      1.266323772701
      0.069685747249      0.024972469741      0.281960241315      1.272301624475
      0.070245469129      0.025334836631      0.283195169535      1.278274622994
      0.070809686744      0.025702153046      0.284426469972      1.284242180976
      0.071378436202      0.026074479668      0.285653959968      1.290203703394
      0.071951753905      0.026451877772      0.286877454217      1.296158587458
      0.072529676544      0.026834409223      0.288096764751      1.302106222605
      0.073112241108      0.027222136482      0.289311700921      1.308045990485
      0.073699484880      0.027615122603      0.290522069381      1.313977264958
      0.074291445444      0.028013431239      0.291727674074      1.319899412084
      0.074888160686      0.028417126642      0.292928316215      1.325811790119
      0.075489668796      0.028826273666      0.294123794276      1.331713749516
      0.076096008271      0.029240937768      0.295313903970      1.337604632920
      0.076707217916      0.029661185007      0.296498438238      1.343483775177
      0.077323336849      0.030087082051      0.297677187234      1.349350503332
      0.077944404502      0.030518696173      0.298849938311      1.355204136640
      0.078570460623      0.030956095255      0.300016476007      1.361043986575
      0.079201545281      0.031399347787      0.301176582033      1.366869356839
      0.079837698865      0.031848522872      0.302330035261      1.372679543380
      0.080478962089      0.032303690222      0.303476611710      1.378473834406
      0.081125375993      0.032764920161      0.304616084536      1.384251510407
      0.081776981950      0.033232283625      0.305748224019      1.390011844174
      0.082433821661      0.033705852164      0.306872797554      1.395754100826
      0.083095937165      0.034185697940      0.307989569639      1.401477537837
      0.083763370838      0.034671893728      0.309098301867      1.407181405067
      0.084436165394      0.035164512918      0.310198752918      1.412864944792
      0.085114363894      0.035663629512      0.311290678545      1.418527391744
      0.085798009743      0.036169318123      0.312373831572      1.424167973151
      0.086487146693      0.036681653979      0.313447961883      1.429785908773
      0.087181818850      0.037200712918      0.314512816417      1.435380410955
      0.087882070674      0.037726571389      0.315568139160      1.440950684669
      0.088587946980      0.038259306452      0.316613671141      1.446495927568
      0.089299492945      0.038798995774      0.317649150426      1.452015330045
      0.090016754107      0.039345717630      0.318674312115      1.457508075284
      0.090739776373      0.039899550902      0.319688888335      1.462973339326
      0.091468606016      0.040460575076      0.320692608244      1.468410291134
      0.092203289680      0.041028870238      0.321685198019      1.473818092660
      0.092943874387      0.041604517076      0.322666380866      1.479195898918
      0.093690407533      0.042187596877      0.323635877008      1.484542858060
      0.094442936897      0.042778191521      0.324593403694      1.489858111455
      0.095201510641      0.043376383483      0.325538675196      1.495140793769
      0.095966177315      0.043982255827      0.326471402810      1.500390033060
      0.096736985857      0.044595892201      0.327391294861      1.505604950858
      0.097513985599      0.045217376841      0.328298056705      1.510784662269
      0.098297226269      0.045846794560      0.329191390734      1.515928276068
      0.099086757995      0.046484230746      0.330070996379      1.521034894801
      0.099882631308      0.047129771360      0.330936570122      1.526103614894
      0.100684897143      0.047783502931      0.331787805495      1.531133526765
      0.101493606845      0.048445512549      0.332624393094      1.536123714934
      0.102308812174      0.049115887864      0.333446020586      1.541073258144
      0.103130565301      0.049794717076      0.334252372721      1.545981229486
      0.103958918820      0.050482088936      0.335043131338      1.550846696521
      0.104793925745      0.051178092734      0.335817975383      1.555668721420
      0.105635639516      0.051882818297      0.336576580918      1.560446361092
      0.106484114005      0.052596355983      0.337318621138      1.565178667328
      0.107339403514      0.053318796669      0.338043766386      1.569864686947
      0.108201562781      0.054050231754      0.338751684166      1.574503461943
      0.109070646985      0.054790753141      0.339442039165      1.579094029640
      0.109946711747      0.055540453239      0.340114493272      1.583635422852
      0.110829813137      0.056299424949      0.340768705592      1.588126670044
      0.111720007673      0.057067761657      0.341404332476      1.592566795500
      0.112617352327      0.057845557230      0.342021027536      1.596954819498
      0.113521904530      0.058632906002      0.342618441673      1.601289758485
      0.114433722174      0.059429902766      0.343196223100      1.605570625261
      0.115352863615      0.060236642768      0.343754017370      1.609796429162
      0.116279387679      0.061053221694      0.344291467402      1.613966176258
      0.117213353663      0.061879735658      0.344808213511      1.618078869546
      0.118154821342      0.062716281200      0.345303893439      1.622133509151
      0.119103850969      0.063562955264      0.345778142384      1.626129092535
      0.120060503284      0.064419855197      0.346230593039      1.630064614705
      0.121024839512      0.065287078728      0.346660875620      1.633939068434
      0.121996921371      0.066164723965      0.347068617905      1.637751444480
      0.122976811075      0.067052889377      0.347453445274      1.641500731812
      0.123964571337      0.067951673783      0.347814980744      1.645185917843
      0.124960265373      0.068861176336      0.348152845014      1.648805988666
      0.125963956909      0.069781496517      0.348466656502      1.652359929297
      0.126975710182      0.070712734113      0.348756031395      1.655846723920
      0.127995589943      0.071654989205      0.349020583689      1.659265356140
      0.129023661465      0.072608362157      0.349259925239      1.662614809238
      0.130059990546      0.073572953594      0.349473665809      1.665894066440
      0.131104643511      0.074548864392      0.349661413118      1.669102111173
      0.132157687218      0.075536195660      0.349822772897      1.672237927349
      0.133219189062      0.076535048723      0.349957348939      1.675300499635
      0.134289216979      0.077545525105      0.350064743159      1.678288813739
      0.135367839452      0.078567726510      0.350144555646      1.681201856694
      0.136455125513      0.079601754808      0.350196384726      1.684038617157
      0.137551144749      0.080647712012      0.350219827022      1.686798085702
      0.138655967304      0.081705700264      0.350214477517      1.689479255123
      0.139769663890      0.082775821810      0.350179929620      1.692081120744
      0.140892305781      0.083858178984      0.350115775227      1.694602680733
      0.142023964828      0.084952874185      0.350021604798      1.697042936415
      0.143164713457      0.086060009859      0.349897007420      1.699400892600
      0.144314624677      0.087179688476      0.349741570885      1.701675557909
      0.145473772081      0.088312012506      0.349554881759      1.703865945104
      0.146642229857      0.089457084399      0.349336525463      1.705971071431
      0.147820072786      0.090615006562      0.349086086350      1.707989958958
      0.149007376250      0.091785881334      0.348803147781      1.709921634922
      0.150204216237      0.092969810963      0.348487292217      1.711765132084
      0.151410669345      0.094166897580      0.348138101291      1.713519489083
      0.152626812787      0.095377243176      0.347755155907      1.715183750795
      0.153852724398      0.096600949574      0.347338036320      1.716756968704
      0.155088482635      0.097838118402      0.346886322229      1.718238201267
      0.156334166588      0.099088851071      0.346399592873      1.719626514289
      0.157589855982      0.100353248741      0.345877427121      1.720920981304
      0.158855631180      0.101631412297      0.345319403574      1.722120683954
      0.160131573192      0.102923442319      0.344725100660      1.723224712382
      0.161417763680      0.104229439054      0.344094096741      1.724232165613
      0.162714284960      0.105549502385      0.343425970211      1.725142151960
      0.164021220009      0.106883731800      0.342720299607      1.725953789415
      0.165338652473      0.108232226361      0.341976663715      1.726666206054
      0.166666666667      0.109595084677      0.341194641679      1.727278540444
      0.168005347584      0.110972404864      0.340373813117      1.727789942050
      0.169354780901      0.112364284518      0.339513758237      1.728199571650
      0.170715052982      0.113770820679      0.338614057948      1.728506601752
      0.172086250884      0.115192109799      0.337674293988      1.728710217010
      0.173468462365      0.116628247704      0.336694049042      1.728809614651
      0.174861775887      0.118079329564      0.335672906863      1.728804004897
      0.176266280623      0.119545449850      0.334610452406      1.728692611392
      0.177682066460      0.121026702304      0.333506271953      1.728474671639
      0.179109224011      0.122523179900      0.332359953243      1.728149437425
      0.180547844612      0.124034974802      0.331171085609      1.727716175262
      0.181998020338      0.125562178333      0.329939260113      1.727174166820
      0.183459843999      0.127104880930      0.328664069682      1.726522709373
      0.184933409153      0.128663172108      0.327345109253      1.725761116232
      0.186418810108      0.130237140418      0.325981975913      1.724888717195
      0.187916141930      0.131826873406      0.324574269046      1.723904858985
      0.189425500450      0.133432457573      0.323121590479      1.722808905701
      0.190946982266      0.135053978332      0.321623544635      1.721600239260
      0.192480684754      0.136691519965      0.320079738684      1.720278259846
      0.194026706072      0.138345165582      0.318489782696      1.718842386358
      0.195585145165      0.140014997073      0.316853289801      1.717292056856
      0.197156101775      0.141701095068      0.315169876348      1.715626729011
      0.198739676442      0.143403538887      0.313439162064      1.713845880555
      0.200335970516      0.145122406501      0.311660770223      1.711949009723
      0.201945086161      0.146857774479      0.309834327806      1.709935635706
      0.203567126360      0.148609717946      0.307959465675      1.707805299095
      0.205202194925      0.150378310531      0.306035818741      1.705557562326
      0.206850396500      0.152163624325      0.304063026137      1.703192010124
      0.208511836571      0.153965729827      0.302040731396      1.700708249947
      0.210186621471      0.155784695898      0.299968582622      1.698105912424
      0.211874858387      0.157620589710      0.297846232676      1.695384651795
      0.213576655366      0.159473476696      0.295673339354      1.692544146347
      0.215292121323      0.161343420500      0.293449565572      1.689584098847
      0.217021366050      0.163230482924      0.291174579552      1.686504236970
      0.218764500219      0.165134723880      0.288848055005      1.683304313730
      0.220521635390      0.167056201332      0.286469671329      1.679984107898
      0.222292884021      0.168994971249      0.284039113793      1.676543424426
      0.224078359472      0.170951087548      0.281556073733      1.672982094857
      0.225878176015      0.172924602041      0.279020248748      1.669299977741
      0.227692448838      0.174915564382      0.276431342898      1.665496959033
      0.229521294056      0.176924022011      0.273789066899      1.661572952499
      0.231364828715      0.178950020099      0.271093138326      1.657527900108
      0.233223170802      0.180993601495      0.268343281817      1.653361772417
      0.235096439251      0.183054806665      0.265539229270      1.649074568957
      0.236984753953      0.185133673640      0.262680720057      1.644666318607
      0.238888235760      0.187230237959      0.259767501223      1.640137079960
      0.240807006496      0.189344532609      0.256799327698      1.635486941684
      0.242741188962      0.191476587970      0.253775962507      1.630716022874
      0.244690906947      0.193626431756      0.250697176975      1.625824473396
      0.246656285234      0.195794088957      0.247562750947      1.620812474223
      0.248637449607      0.197979581783      0.244372472995      1.615680237758
      0.250634526862      0.200182929599      0.241126140631      1.610428008154
      0.252647644812      0.202404148872      0.237823560526      1.605056061618
      0.254676932297      0.204643253110      0.234464548726      1.599564706708
      0.256722519194      0.206900252799      0.231048930861      1.593954284619
      0.258784536419      0.209175155348      0.227576542372      1.588225169452
      0.260863115942      0.211467965025      0.224047228720      1.582377768483
      0.262958390794      0.213778682897      0.220460845610      1.576412522409
      0.265070495073      0.216107306772      0.216817259208      1.570329905586
      0.267199563954      0.218453831135      0.213116346359      1.564130426253
      0.269345733699      0.220818247089      0.209357994804      1.557814626745
      0.271509141662      0.223200542289      0.205542103406      1.551383083687
      0.273689926303      0.225600700889      0.201668582362      1.544836408178
      0.275888227193      0.228018703471      0.197737353425      1.538175245960
      0.278104185023      0.230454526988      0.193748350125      1.531400277569
      0.280337941616      0.232908144702      0.189701517982      1.524512218473
      0.282589639934      0.235379526120      0.185596814730      1.517511819190
      0.284859424084      0.237868636931      0.181434210533      1.510399865395
      0.287147439335      0.240375438945      0.177213688198      1.503177178007
      0.289453832120      0.242899890028      0.172935243398      1.495844613256
      0.291778750049      0.245441944041      0.168598884880      1.488403062739
      0.294122341918      0.248001550776      0.164204634687      1.480853453446
      0.296484757717      0.250578655891      0.159752528365      1.473196747785
      0.298866148642      0.253173200846      0.155242615180      1.465433943567
      0.301266667102      0.255785122845      0.150674958325      1.457566073990
      0.303686466732      0.258414354762      0.146049635132      1.449594207590
      0.306125702399      0.261060825085      0.141366737279      1.441519448182
      0.308584530216      0.263724457847      0.136626370996      1.433342934767
      0.311063107548      0.266405172563      0.131828657272      1.425065841437
      0.313561593025      0.269102884163      0.126973732055      1.416689377240
      0.316080146551      0.271817502929      0.122061746455      1.408214786032
      0.318618929314      0.274548934428      0.117092866940      1.399643346313
      0.321178103798      0.277297079446      0.112067275538      1.390976371028
      0.323757833789      0.280061833921      0.106985170027      1.382215207353
      0.326358284393      0.282843088878      0.101846764128      1.373361236463
      0.328979622038      0.285640730364      0.096652287698      1.364415873265
      0.331622014492      0.288454639375      0.091401986914      1.355380566121
      0.334285630867      0.291284691794      0.086096124460      1.346256796538
      0.336970641637      0.294130758320      0.080734979707      1.337046078842
      0.339677218643      0.296992704404      0.075318848896      1.327749959825
      0.342405535107      0.299870390176      0.069848045312      1.318370018368
      0.345155765642      0.302763670377      0.064322899458      1.308907865047
      0.347928086264      0.305672394295      0.058743759226      1.299365141708
      0.350722674403      0.308596405689      0.053110990067      1.289743521026
      0.353539708912      0.311535542727      0.047424975152      1.280044706035
      0.356379370083      0.314489637910      0.041686115534      1.270270429640
      0.359241839655      0.317458518006      0.035894830308      1.260422454104
      0.362127300828      0.320442003982      0.030051556764      1.250502570515
      0.365035938272      0.323439910932      0.024156750538      1.240512598230
      0.367967938140      0.326452048007      0.018210885759      1.230454384297
      0.370923488082      0.329478218350      0.012214455194      1.220329802855
      0.373902777254      0.332518219025      0.006167970383      1.210140754519
      0.376905996331      0.335571840950      0.000071961782      1.199889165736
      0.379933337521      0.338638868831     -0.006073021114      1.189576988129
      0.382984994574      0.341719081093     -0.012266409636      1.179206197820
      0.386061162797      0.344812249819     -0.018507615827      1.168778794735
      0.389162039066      0.347918140684     -0.024796032319      1.158296801886
      0.392287821839      0.351036512897     -0.031131032221      1.147762264647
      0.395438711166      0.354167119138     -0.037511969014      1.137177250005
      0.398614908706      0.357309705504     -0.043938176451      1.126543845803
      0.401816617736      0.360464011454     -0.050408968455      1.115864159962
      0.405044043167      0.363629769763     -0.056923639039      1.105140319695
      0.408297391555      0.366806706468     -0.063481462217      1.094374470713
      0.411576871115      0.369994540835     -0.070081691932      1.083568776410
      0.414882691735      0.373192985320     -0.076723561988      1.072725417050
      0.418215064989      0.376401745538     -0.083406285992      1.061846588939
      0.421574204151      0.379620520244     -0.090129057309      1.050934503597
      0.424960324205      0.382849001316     -0.096891049013      1.039991386918
      0.428373641865      0.386086873752     -0.103691413871      1.029019478339
      0.431814375584      0.389333815675     -0.110529284316      1.018021029995
      0.435282745571      0.392589498351     -0.117403772455      1.006998305883
      0.438778973801      0.395853586219     -0.124313970070      0.995953581032
      0.442303284037      0.399125736938     -0.131258948654      0.984889140672
      0.445855901833      0.402405601454     -0.138237759453      0.973807279413
      0.449437054559      0.405692824078     -0.145249433530      0.962710300436
      0.453046971410      0.408987042590     -0.152292981854      0.951600514699
      0.456685883422      0.412287888374     -0.159367395408      0.940480240154
      0.460354023486      0.415594986566     -0.166471645328      0.929351800982
      0.464051626365      0.418907956245     -0.173604683067      0.918217526855
      0.467778928706      0.422226410647     -0.180765440592      0.907079752214
      0.471536169059      0.425549957419     -0.187952830622      0.895940815577
      0.475323587887      0.428878198918     -0.195165746895      0.884803058875
      0.479141427587      0.432210732540     -0.202403064487      0.873668826810
      0.482989932502      0.435547151107     -0.209663640172      0.862540466255
      0.486869348938      0.438887043299     -0.216946312833      0.851420325673
      0.490779925178      0.442229994136     -0.224249903932      0.840310754575
      0.494721911500      0.445575585520     -0.231573218032      0.829214102999
      0.498695560194      0.448923396829     -0.238915043382      0.818132721017
      0.502701125574      0.452273005569     -0.246274152572      0.807068958262
      0.506738863998      0.455623988082     -0.253649303248      0.796025163469
      0.510809033882      0.458975920312     -0.261039238897      0.785003684014
      0.514911895719      0.462328378611     -0.268442689700      0.774006865448
      0.519047712092      0.465680940597     -0.275858373450      0.763037051009
      0.523216747697      0.469033186038     -0.283284996527      0.752096581086
      0.527419269351      0.472384697760     -0.290721254929      0.741187792630
      0.531655546019      0.475735062545     -0.298165835342      0.730313018467
      0.535925848824      0.479083872023     -0.305617416234      0.719474586503
      0.540230451066      0.482430723509     -0.313074668960      0.708674818787
      0.544569628240      0.485775220759     -0.320536258852      0.697916030399
      0.548943658058      0.489116974626     -0.328000846253      0.687200528121
      0.553352820456      0.492455603556     -0.335467087487      0.676530608892
      0.557797397624      0.495790733894     -0.342933635708      0.665908557973
      0.562277674016      0.499121999963     -0.350399141589      0.655336646840
      0.566793936371      0.502449043858     -0.357862253822      0.644817130757
      0.571346473731      0.505771514929     -0.365321619379      0.634352246035
      0.575935577460      0.509089068912     -0.372775883483      0.623944206970
      0.580561541264      0.512401366683     -0.380223689270      0.613595202480
      0.585224661203      0.515708072609     -0.387663677102      0.603307392467
      0.589925235721      0.519008852507     -0.395094483513      0.593082903935
      0.594663565656      0.522303371207     -0.402514739773      0.582923826947
      0.599439954262      0.525591289756     -0.409923070093      0.572832210471
      0.604254707229      0.528872262311     -0.417318089474      0.562810058211
      0.609108132704      0.532145932768     -0.424698401256      0.552859324513
      0.614000541307      0.535411931241     -0.432062594415      0.542981910452
      0.618932246154      0.538669870451     -0.439409240693      0.533179660205
      0.623903562877      0.541919342161     -0.446736891642      0.523454357795
      0.628914809640      0.545159913761     -0.454044075689      0.513807724311
      0.633966307166      0.548391125121     -0.461329295330      0.504241415683
      0.639058378752      0.551612485826     -0.468591024566      0.494757021052
      0.644191350293      0.554823472901     -0.475827706688      0.485356061797
      0.649365550299      0.558023529113     -0.483037752511      0.476039991211
      0.654581309923      0.561212061918     -0.490219539141      0.466810194827
      0.659838962974      0.564388443090     -0.497371409345      0.457667991354
      0.665138845943      0.567552009064     -0.504491671554      0.448614634144
      0.670481298026      0.570702061945     -0.511578600516      0.439651313136
      0.675866661141      0.573837871176     -0.518630438593      0.430779157149
      0.681295279953      0.576958675762     -0.525645397636      0.421999236434
      0.686767501895      0.580063686964     -0.532621661392      0.413312565352
      0.692283677192      0.583152091363     -0.539557388337      0.404720105089
      0.697844158880      0.586223054149     -0.546450714839      0.396222766281
      0.703449302833      0.589275722541     -0.553299758545      0.387821411471
      0.709099467781      0.592309229188     -0.560102621865      0.379516857331
      0.714795015337      0.595322695479     -0.566857395468      0.371309876580
      0.720536310019      0.598315234645     -0.573562161680      0.363201199581
      0.726323719270      0.601285954600     -0.580214997718      0.355191515602
      0.732157613486      0.604233960472     -0.586813978700      0.347281473744
      0.738038366041      0.607158356785     -0.593357180380      0.339471683555
      0.743966353302      0.610058249303     -0.599842681608      0.331762715371
      0.749941954664      0.612932746527     -0.606268566484      0.324155100413
      0.755965552567      0.615780960873     -0.612632926237      0.316649330691
      0.762037532524      0.618602009563     -0.618933860831      0.309245858748
      0.768158283142      0.621395015263     -0.625169480335      0.301945097302
      0.774328196153      0.624159106500     -0.631337906078      0.294747418807
      0.780547666433      0.626893417912     -0.637437271637      0.287653154987
      0.786817092030      0.629597090355     -0.643465723672      0.280662596353
      0.793136874190      0.632269270903     -0.649421422652      0.273775991742
      0.799507417380      0.634909112785     -0.655302543501      0.266993547892
      0.805929129317      0.637515775265     -0.661107276180      0.260315429062
      0.812402420994      0.640088423504     -0.666833826237      0.253741756727
      0.818927706704      0.642626228418     -0.672480415339      0.247272609325
      0.825505404066      0.645128366544     -0.678045281806      0.240908022090
      0.832135934056      0.647594019923     -0.683526681148      0.234647986954
      0.838819721029      0.650022376017     -0.688922886629      0.228492452531
      0.845557192751      0.652412627663     -0.694232189854      0.222441324165
      0.852348780422      0.654763973057     -0.699452901389      0.216494464065
      0.859194918706      0.657075615787     -0.704583351415      0.210651691493
